customer_id,legacy_code,customer_name,owner_name,role,channel,parent_customer_id,state,state_clean,district,city,pincode,route_type,sales_rep_id,territory,gstin,mobile,onboarded_date,credit_limit,payment_terms_days,current_status,status_profile_for_eval,data_quality_note
CEADLR000099,-,Mahalakshmi Irfan Traders,Karthik Varma,dealer,CEAT Shoppe,,Kerala,Kerala,Kannur,Kannur,323417,Agri belt,SR143,KL-East-9,URD,6274666452,2018-03-04,250000,7,New,credit_watch,
CEADLR000100,N/A,Murugan Meena Chemicals,Naveen Kumar,dealer,Dealer,,KA,Karnataka,Dharwad,Hubballi,296502,Industrial,SR137,KA-Central-7,29GWK9890C3O1Z1,7280360462,2021-06-20,7500000,21,Blocked,stable,territory changed FY25
CEADLR000101,CEA-77983,National Senthil Tyres,Venkatesh Menon,dealer,Distributor,,TS,Telangana,Siddipet,Siddipet,368630,Rural,SR148,TS-West-3,36IWGRMNHYUO1Z4,9286382208,03-Oct-22,1200000,45,Active,growing,
CEADLR000102,CEA-33142,Royal Venkatesh Services,Lakshmi Rao,dealer,Rural sub dealer,,Tamil Nadu,Tamil Nadu,Vellore,Vellore,339485,Delta,SR057,TN-South-5,33NV9EXHJPIP1Z1,8372105388,2022-07-28,7500000,30,Active,growing,phone shared by two outlets
CEADLR000103,CEA-98320,Ganesh Yusuf Enterprises,Lokesh Iyer,dealer,Dealer,,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,372916,Coastal,SR012,AP-North-7,37EV24BRW61D1Z3,6482151878,11/05/2020,7500000,30,Active,stable,GST pending
CEADLR000104,CEA-21708,National Manoj Agencies,Ganesh Babu,dealer,Distributor,,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,378343,Agri belt,SR083,AP-East-6,374MSN1LI4201Z7,7316019030,2019-07-28,2000000,0,Active,declining,territory changed FY25
CEADLR000105,CEA-81592,City Lokesh Agencies,Sowmya Varma,dealer,Rural sub dealer,,Telangana,Telangana,Nalgonda,Nalgonda,365542,Highway,SR005,TS-North-4,NA,8148056790,2022-02-23,750000,30,Watch,stable,
CEADLR000106,CEA-87695,Star Lokesh Tyres,Priya Patil,dealer,Rural sub dealer,,Kerala,Kerala,Thiruvananthapuram,Thiruvananthapuram,322057,Coastal,SR148,KL-South-6,32ME0K3IE5SY1Z7,7014490590,2025-02-11,7500000,15,Active,seasonal,phone shared by two outlets
CEADLR000107,CEA-98947,New Venkatesh Associates,Sowmya Pillai,dealer,CEAT Shoppe,,Karnataka,Karnataka,Raichur,Raichur,292406,Coastal,SR025,KA-North-9,2904C9WPVIHB1Z9,9247464196,2017-07-25,5000000,21,Active,declining,territory changed FY25
CEADLR000108,CEA-89267,National Jagan Stores,Lakshmi Das,dealer,CEAT Shoppe,,TAMILNADU,Tamil Nadu,Cuddalore,Cuddalore,332680,Hill route,SR081,TN-West-7,33062JH5Z0R91Z8,6410618535,2020-10-16,5000000,7,Active,stable,GST pending
CEADLR000109,CEA-22974,City Hari Tyres,Bala Menon,dealer,Fleet dealer,,Telangana,Telangana,Mahbubnagar,Mahbubnagar,365284,Agri belt,SR057,TS-West-6,364ZCOW04UJX1Z2,9273695448,2018-12-10,250000,45,Active,stable,duplicate name in old ERP
CEADLR000110,CEA-35731,ROYAL SOWMYA TYRES,Sowmya Kumar,dealer,CEAT Shoppe,,Kerala,Kerala,Kottayam,Kottayam,328750,Metro,SR049,KL-East-6,32KN13HI8UB91Z7,9503458667,2018-05-13,7500000,21,Active,stable,GST pending
CEADLR000111,CEA-55534,Sri Senthil Stores,Suresh Rao,dealer,Fleet dealer,,Telangana,Telangana,Nizamabad,Nizamabad,364672,Construction,SR002,TS-South-4,368B7NCN11J61Z4,8232309065,01/03/2018,3500000,45,New,credit_watch,territory changed FY25
CEADLR000112,CEA-40052,Metro Manoj Traders,Geetha Varma,dealer,Dealer,,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,379450,Hill route,SR102,AP-Central-9,37L03R97HONV1Z5,9560025236,2018-03-30,3500000,45,Active,credit_watch,GST pending
CEADLR000113,CEA-98047,NEW ARUN TYRES,Sowmya Khan,dealer,Distributor,,Telangana,Telangana,Nizamabad,Nizamabad,364210,Metro,SR048,TS-South-5,36QNZWFU1I631Z8,9059896113,04/30/2023,7500000,60,Active,credit_watch,manual code from distributor sheet
CEADLR000114,CEA-90828,Murugan Revathi Traders,Sowmya Acharya,dealer,Distributor,,TN,Tamil Nadu,Erode,Erode,339381,Agri belt,SR053,TN-South-2,33O6ANZLZQD01Z2,6045484220,2020-08-11,7500000,0,Watch,new,manual code from distributor sheet
CEADLR000115,CEA-45282,Sri Jagan Hardware,Priya Nair,dealer,Rural sub dealer,,Karnataka,Karnataka,Tumakuru,Tumakuru,292267,Rural,SR008,KA-East-5,,8182721756,01/18/2019,3500000,45,Active,lost,territory changed FY25
CEADLR000116,CEA-77097,Kaveri Rafiq Tyres,Prakash Varma,dealer,Dealer,,TAMILNADU,Tamil Nadu,Erode,Erode,331783,Rural,SR056,TN-North-1,33KI6QOUMBRT1Z7,9472090843,03-Sep-20,2000000,30,Active,declining,territory changed FY25
CEADLR000117,CEA-48859,City Priya Tyres,Manoj Menon,dealer,Fleet dealer,,Kerala,Kerala,Alappuzha,Alappuzha,329311,Construction,SR048,KL-South-2,URD,9486717875,10/12/2023,7500000,0,Inactive,stable,territory changed FY25
CEADLR000118,CEA-37767,NATIONAL RAFIQ FERTILISERS,Bala Patil,dealer,Distributor,,Karnataka,Karnataka,Udupi,Udupi,296371,Metro,SR073,KA-North-2,29Q5UFGDNCFR1Z8,7308744866,2019-06-06,1200000,45,Active,seasonal,
CEADLR000119,NA,Star Geetha Tyres,Chandra Iyer,dealer,Dealer,,Telangana,Telangana,Adilabad,Adilabad,367580,Tier2,SR043,TS-East-4,36V0EI6L0VHO1Z1,8177317318,2020-06-24,5000000,60,Inactive,lost,manual code from distributor sheet
CEADLR000120,CEA-86794,United Senthil Tyres,Hari Babu,dealer,CEAT Shoppe,,Karnataka,Karnataka,Raichur,Raichur,298370,Coastal,SR092,KA-Central-1,299BEP77U6K81Z7,7681826397,2024-04-20,2000000,21,Inactive,credit_watch,phone shared by two outlets
CEADLR000121,CEA-67675,Balaji Meena Tyres,Priya Reddy,dealer,Fleet dealer,,Tamil Nadu,Tamil Nadu,Vellore,Vellore,336914,Industrial,SR056,TN-West-7,33J3BRY5H8ES1Z9,7579732096,2019-04-03,5000000,30,Active,growing,duplicate name in old ERP
CEADLR000122,CEA-67117,Modern Naveen Tyres,Suresh Shetty,dealer,Rural sub dealer,,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,296168,Hill route,SR088,KA-North-4,29LMJ20ZVP1H1Z2,9755301604,2024-02-25,1200000,45,Active,stable,
CEADLR000123,CEA-27843,Prime Revathi Hardware,Sowmya Pillai,dealer,Dealer,,Kerala,Kerala,Palakkad,Palakkad,326364,Rural,SR015,KL-East-1,32NXV4XT4V671Z1,6918453758,2017-02-15,3500000,60,Active,stable,territory changed FY25
CEADLR000124,CEA-14215,Murugan Sowmya Tyres,Farida Khan,dealer,Distributor,,TAMILNADU,Tamil Nadu,Thanjavur,Thanjavur,336870,Rural,SR143,TN-North-8,33TZDNNVK50H1Z6,7425107641,2019-06-02,750000,30,Active,stable,territory changed FY25
CEADLR000125,CEA-24390,Mahalakshmi Kavya Fertilisers,Ganesh Acharya,dealer,Distributor,,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,377504,Delta,SR124,AP-South-1,37WK8THO4HDP1Z1,8139839730,2024-10-04,1200000,0,Active,stable,duplicate name in old ERP
CEADLR000126,CEA-29438,Kaveri Deepak Distributors,Jagan Reddy,dealer,Fleet dealer,,Telangana,Telangana,Karimnagar,Karimnagar,361666,Agri belt,SR031,TS-East-9,NA,9246562977,2021-06-15,750000,0,New,seasonal,manual code from distributor sheet
CEADLR000127,CEA-21763,Kaveri Deepak Tyres,Karthik Das,dealer,Fleet dealer,,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,371804,Highway,SR122,AP-South-8,37X16MHZKRT51Z3,9999999999,2018-10-31,750000,0,Active,erratic,manual code from distributor sheet
CEADLR000128,CEA-72913,Star Irfan Enterprises,Deepak Menon,dealer,Fleet dealer,,Telangana,Telangana,Khammam,Khammam,364286,Metro,SR144,TS-East-9,NA,8116248132,2018-02-01,3500000,60,New,stable,phone shared by two outlets
CEADLR000129,NA,New Karthik Chemicals & Co,Farida Prasad,dealer,CEAT Shoppe,,TELANGANA,Telangana,Mahbubnagar,Mahbubnagar,365306,Metro,SR043,TS-South-3,Applied,NA,2018-01-08,7500000,45,Active,credit_watch,territory changed FY25
CEADLR000130,CEA-59791,Lucky Venkatesh Tyres,Naveen Nair,dealer,Rural sub dealer,,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,377178,Coastal,SR080,AP-North-8,37CXXV75PEW11Z7,8707229422,2020-09-08,5000000,15,Active,credit_watch,manual code from distributor sheet
CEADLR000131,CEA-83036,Vijaya Anand Distributors,Lokesh Pillai,dealer,Fleet dealer,,Puducherry,Puducherry,Puducherry,Puducherry,348814,Construction,SR081,PY-Central-5,344W6ABU96LH1Z7,7336961801,2021-03-09,750000,15,Active,growing,phone shared by two outlets
CEADLR000132,CEA-46737,Mahalakshmi Lakshmi Associates,Kavya Pillai,dealer,CEAT Shoppe,,Karnataka,Karnataka,Dharwad,Hubballi,295744,Construction,SR023,KA-Central-1,295368L04WHE1Z1,7405887944,05/25/2020,3500000,45,Inactive,credit_watch,manual code from distributor sheet
CEADLR000133,CEA-99942,Vijaya Lokesh Traders,Anand Joseph,dealer,CEAT Shoppe,,Kerala,Kerala,Thrissur,Thrissur,324599,Highway,SR096,KL-East-9,321X34L7C6C11Z9,6091409595,2023-04-11,2000000,45,Active,growing,duplicate name in old ERP
CEADLR000134,CEA-88340,Balaji Sowmya Stores,Karthik Reddy,dealer,Fleet dealer,,Tamil Nadu,Tamil Nadu,Kanchipuram,Kanchipuram,339958,Coastal,SR047,TN-East-2,33X1H9DEDG941Z9,9456172836,2022-03-21,3500000,15,Watch,declining,phone shared by two outlets
CEADLR000135,CEA-89290,Kaveri Yusuf Tyres,Kavya Pillai,dealer,Dealer,,Karnataka,Karnataka,Udupi,Udupi,295957,Construction,SR095,KA-East-8,29A2Y3A4UM401Z7,9115342002,2022-08-05,3500000,15,New,growing,duplicate name in old ERP
CEADLR000136,CEA-57375,Metro Lokesh Tyres,Manoj Iyer,dealer,Distributor,,Karnataka,Karnataka,Belagavi,Belagavi,295854,Agri belt,SR126,KA-South-1,291DOHRFGEU61Z1,8016711769,2017-10-25,750000,15,Active,stable,phone shared by two outlets
CEADLR000137,CEA-51976,Vijaya Arun Tyres,Suresh Iyer,dealer,Distributor,,Tamil Nadu,Tamil Nadu,Salem,Salem,null,Hill route,SR116,TN-South-1,33Z5M8W8M6V61Z1,6979266898,2018-01-27,7500000,45,Active,declining,duplicate name in old ERP
CEADLR000138,CEA-59730,Lucky Lokesh Tyres,Venkatesh Reddy,dealer,Distributor,,Telangana,Telangana,Siddipet,Siddipet,365362,Hill route,SR112,TS-West-9,366821Z4BDHE1Z2,6815086411,2025-06-30,750000,0,Active,stable,
CEADLR000139,CEA-64734,Kaveri Prakash Enterprises,Bala Shetty,dealer,CEAT Shoppe,,Tamil Nadu,Tamil Nadu,Chennai,Chennai,336867,Coastal,SR026,TN-East-1,33Y1MQESVF8Z1Z2,6599739400,2018-04-27,1200000,7,Active,stable,phone shared by two outlets
CEADLR000140,CEA-69360,Prime Chandra Tyres,Karthik Varma,dealer,Rural sub dealer,,KARNATAKA,Karnataka,Davanagere,Davanagere,295554,Industrial,SR064,KA-West-6,29G8SJL82E8K1Z9,9212097648,2024-03-12,2000000,30,Active,declining,GST pending
CEADLR000141,CEA-43584,Sree Bala Tyres,Lakshmi Reddy,dealer,Fleet dealer,,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,379039,Coastal,SR102,AP-South-6,375JK4WZD6BG1Z4,7838314212,2021-04-08,2000000,45,Active,stable,
CEADLR000142,CEA-30853,Sri Karthik Tyres,Farida Nair,dealer,CEAT Shoppe,,Telangana,Telangana,Khammam,Khammam,368989,Agri belt,SR006,TS-North-2,365VQPSGSRDO1Z8,7200694314,2017-07-24,5000000,0,Active,credit_watch,
CEADLR000143,CEA-39615,Modern Bala Agro,Kavya Reddy,dealer,Dealer,,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,376827,Highway,SR042,AP-North-7,37FPTOBYHCHT1Z7,6270891484,2020-01-19,750000,60,New,stable,territory changed FY25
CEADLR000144,CEA-85903,City Rafiq Traders,Manoj Kumar,dealer,CEAT Shoppe,,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,373949,Rural,SR043,AP-South-1,37U9AQ88P18B1Z2,7110514722,15/06/2019,1200000,21,Inactive,declining,phone shared by two outlets
CEADLR000145,CEA-67276,Mahalakshmi Suresh Tyres,Arun Naidu,dealer,Dealer,,Tamil Nadu,Tamil Nadu,Vellore,Vellore,339973,Rural,SR134,TN-East-8,331G7E775HBI1Z8,9902472171,2024-02-22,1200000,60,New,stable,manual code from distributor sheet
CEADLR000146,CEA-15273,Star Ganesh Chemicals,Kavya Shetty,dealer,CEAT Shoppe,,ANDHRA,Andhra Pradesh,Krishna,Vijayawada,377572,Construction,SR035,AP-North-8,376V1JTLYDXQ1Z9,9466864414,2023-11-04,750000,15,Watch,declining,territory changed FY25
CEADLR000147,CEA-75396,Royal Manoj Tyres Main,Prakash Nair,dealer,Fleet dealer,,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,378758,Industrial,SR147,AP-Central-3,37Y88Z4E2WWL1Z8,8522058645,2024-04-17,1200000,7,Active,stable,territory changed FY25
CEADLR000148,CEA-21655,United Deepak Tyres,Revathi Nair,dealer,Rural sub dealer,,Karnataka,Karnataka,Belagavi,Belagavi,296493,Agri belt,SR034,KA-Central-6,URD,8601571199,2023-11-10,750000,60,Active,growing,manual code from distributor sheet
CEADLR000149,CEA-43686,Murugan Hari Tyres,Anand Prasad,dealer,Fleet dealer,,Tamil Nadu,Tamil Nadu,Tiruchirappalli,Trichy,-,Coastal,SR110,TN-South-2,33LOPG4U4A761Z8,8234765031,2021-02-02,5000000,30,Watch,stable,
CEADLR000150,CEA-38870,Metro Revathi Associates Ltd,Geetha Patil,dealer,Distributor,,Telangana,Telangana,Mahbubnagar,Mahbubnagar,368650,Highway,SR089,TS-East-6,360VYG4HN3891Z2,7451316530,2020-02-15,250000,30,Active,growing,manual code from distributor sheet
CEADLR000151,CEA-28197,Star Meena Sales Main,Suresh Pillai,dealer,CEAT Shoppe,,Karnataka,Karnataka,Dharwad,Hubballi,292037,Delta,SR124,KA-West-7,29VCC2P99TU61Z2,9799289411,01/17/2018,250000,60,Watch,stable,phone shared by two outlets
CEADLR000152,CEA-48851,Modern Hari Chemicals,Suresh Rao,dealer,Rural sub dealer,,Telangana,Telangana,Karimnagar,Karimnagar,369384,Rural,SR122,TS-North-9,36TL74VN42V01Z9,6104653381,06/03/2020,750000,15,Active,stable,duplicate name in old ERP
CEADLR000153,CEA-25636,Sri Meena Distributors,Yusuf Reddy,dealer,Dealer,,Kerala,Kerala,Kottayam,Kottayam,329500,Highway,SR041,KL-Central-3,32WJ02SP59QI1Z9,6602756964,10/14/2023,5000000,0,Watch,growing,GST pending
CEADLR000154,CEA-82650,Shree Meena Tyres,Deepak Rao,dealer,Rural sub dealer,,Tamil Nadu,Tamil Nadu,Tiruchirappalli,Trichy,337351,Highway,SR029,TN-West-5,,8376353887,2017-06-22,500000,0,Active,lost,duplicate name in old ERP
CEADLR000155,CEA-16649,Star Sowmya Tyres Ltd,Rafiq Shetty,dealer,Rural sub dealer,,Puducherry,Puducherry,Karaikal,Karaikal,342799,Industrial,SR021,PY-Central-1,34067DFDUXUE1Z2,7449886351,2021-01-27,500000,30,Inactive,new,
CEADLR000156,CEA-18819,Royal Anand Tyres,Sowmya Khan,dealer,Fleet dealer,,KARNATAKA,Karnataka,Dakshina Kannada,Mangaluru,298888,Metro,SR050,KA-South-5,,7890928531,2023-04-14,2000000,15,Active,declining,manual code from distributor sheet
CEADLR000157,CEA-66430,Royal Meena Fertilisers,Prakash Varma,dealer,Distributor,,Kerala,Kerala,Alappuzha,Alappuzha,329193,Coastal,SR017,KL-Central-8,32RRSVA33HWE1Z3,8425256087,2023-04-05,2000000,0,Active,lost,territory changed FY25
CEADLR000158,CEA-24525,Sree Chandra Tyres,Hari Khan,dealer,Rural sub dealer,,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,372433,Metro,SR046,AP-South-9,3790LALSMWKH1Z5,6178404690,2025-06-21,500000,60,Watch,erratic,manual code from distributor sheet
CEADLR000159,CEA-95568,Ganesh Prakash Enterprises,Deepak Reddy,dealer,Fleet dealer,,Tamil Nadu,Tamil Nadu,Cuddalore,Cuddalore,337602,Metro,SR068,TN-South-7,33VO0IAYJ66E1Z9,8206163498,2022-08-29,250000,0,Active,seasonal,duplicate name in old ERP
CEADLR000160,CEA-23408,Vijaya Prakash Sales,Bala Naidu,dealer,CEAT Shoppe,,Tamilnadu,Tamil Nadu,Thanjavur,Thanjavur,336322,Agri belt,SR072,TN-North-4,33YE7AHZI68P1Z5,6035257434,2021-03-29,250000,15,Active,growing,phone shared by two outlets
CEADLR000161,CEA-93640,Mahalakshmi Rafiq Depot,Chandra Patil,dealer,CEAT Shoppe,,Kerala,Kerala,Kottayam,Kottayam,323945,Hill route,SR109,KL-South-1,32S1GP5TEFBB1Z1,8947311985,2021-07-17,5000000,30,Blocked,lost,territory changed FY25
CEADLR000162,CEA-65247,City Lokesh Fertilisers,Sowmya Patil,dealer,Rural sub dealer,,Karnataka,Karnataka,Dharwad,Hubballi,298895,Coastal,SR109,KA-Central-7,29HXHETCDNBU1Z9,8187504999,2018-06-20,750000,30,Inactive,credit_watch,
CEADLR000163,CEA-53445,Modern Naveen Associates Ltd,Arun Prasad,dealer,CEAT Shoppe,,Telangana,Telangana,Khammam,Khammam,362538,Tier2,SR116,TS-North-8,36U3SLCBFQXL1Z2,6375359375,14/08/2018,250000,30,Active,lost,duplicate name in old ERP
CEADLR000164,CEA-68651,Sree Arun Tyres,Prakash Nair,dealer,Dealer,,Tamil Nadu,Tamil Nadu,Thanjavur,Thanjavur,338043,Agri belt,SR055,TN-West-5,334HBCY4IA1D1Z6,8279230816,2025-12-07,5000000,15,Active,stable,GST pending
CEADLR000165,CEA-40408,Mahalakshmi Meena Distributors,Revathi Rao,dealer,Distributor,,Telangana,Telangana,Nizamabad,Nizamabad,362610,Delta,SR107,TS-East-2,NA,8538888105,2020-12-25,750000,15,New,stable,
CEADLR000166,CEA-96007,Ganesh Arun Tyres,Ganesh Menon,dealer,Dealer,,Tamil Nadu,Tamil Nadu,Coimbatore,Coimbatore,334814,Delta,SR013,TN-West-2,NA,9448246525,2017-07-18,2000000,0,Active,credit_watch,manual code from distributor sheet
CEADLR000167,CEA-81843,United Sanjay Hardware,Priya Kumar,dealer,Distributor,,AP,Andhra Pradesh,Kurnool,Kurnool,375963,Rural,SR060,AP-East-9,375D6S591F2I1Z4,8982893674,2017-05-15,1200000,7,Watch,credit_watch,GST pending
CEADLR000168,CEA-68822,Prime Hari Tyres,Karthik Das,dealer,Rural sub dealer,,Karnataka,Karnataka,Shivamogga,Shivamogga,293050,Construction,SR115,KA-Central-2,290ISMVUDTYM1Z6,9195028290,2025-03-10,7500000,30,Active,credit_watch,territory changed FY25
CEADLR000169,CEA-87827,National Ganesh Traders,Arun Acharya,dealer,Distributor,,Puducherry,Puducherry,Karaikal,Karaikal,344328,Construction,SR112,PY-South-8,340MEGWLNYBY1Z9,6988272366,2024-07-22,1200000,45,Active,stable,manual code from distributor sheet
CEADLR000170,CEA-60155,Balaji Geetha Tyres,Arun Iyer,dealer,Distributor,,A.P.,Andhra Pradesh,Guntur,Guntur,373389,Hill route,SR013,AP-South-5,NA,7375393532,2023-10-22,500000,21,Active,declining,phone shared by two outlets
CEADLR000171,CEA-92461,United Rafiq Tyres,Revathi Rao,dealer,Rural sub dealer,,KA,Karnataka,Mysuru,Mysuru,292858,Highway,SR057,KA-North-6,29JTMHW171Y71Z6,7651701516,2025-10-18,7500000,21,Watch,growing,phone shared by two outlets
CEADLR000172,CEA-94094,Sri Suresh Tyres,Arun Patil,dealer,Rural sub dealer,,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,371114,Rural,SR143,AP-North-9,3769NZZL8H5H1Z5,9108717380,2025-10-30,5000000,15,Watch,erratic,
CEADLR000173,CEA-65639,Modern Suresh Tyres,Venkatesh Nair,dealer,Dealer,,Karnataka,Karnataka,Dharwad,Hubballi,N/A,Highway,SR116,KA-East-9,URD,9293909821,10/02/2025,2000000,21,Active,erratic,duplicate name in old ERP
CEADLR000174,CEA-49932,Metro Lokesh Fertilisers,Naveen Nair,dealer,CEAT Shoppe,,Tamilnadu,Tamil Nadu,Coimbatore,Coimbatore,332695,Industrial,SR009,TN-South-5,332QO37W99V41Z4,8894738203,10/01/2020,3500000,30,Active,declining,GST pending
CEADLR000175,CEA-44437,Metro Senthil Mart,Anand Acharya,dealer,Distributor,,Telangana,Telangana,Adilabad,Adilabad,368516,Agri belt,SR039,TS-North-1,36DG67KI1FJ21Z5,7774304628,2020-12-01,1200000,15,New,seasonal,
CEADLR000176,CEA-14376,PRIME KAVYA ENTERPRISES,Lokesh Joseph,dealer,Dealer,,KARNATAKA,Karnataka,Mysuru,Mysuru,297851,Industrial,SR045,KA-South-7,NA,7598193822,2022-07-10,750000,21,Active,credit_watch,phone shared by two outlets
CEADLR000177,CEA-51301,Modern Venkatesh Tyres Ltd,Lokesh Reddy,dealer,Fleet dealer,,Karnataka,Karnataka,Kalaburagi,Kalaburagi,295668,Construction,SR032,KA-East-4,29WX9JFAO3LE1Z8,7917647392,2025-12-20,3500000,7,Active,stable,manual code from distributor sheet
CEADLR000178,CEA-55937,Star Venkatesh Tyres,Naveen Nair,dealer,Dealer,,Karnataka,Karnataka,Belagavi,Belagavi,296891,Coastal,SR136,KA-North-9,Applied,6607966027,2019-05-19,500000,7,Active,growing,
CEADLR000179,CEA-39986,Balaji Senthil Tyres,Suresh Varma,dealer,Distributor,,KA,Karnataka,Ballari,Ballari,298607,Highway,SR023,KA-North-8,297BOC1EFIFB1Z1,7318047634,2025-05-02,5000000,15,Active,credit_watch,phone shared by two outlets
CEADLR000180,CEA-11561,Prime Venkatesh Stores,Karthik Menon,dealer,CEAT Shoppe,,Kerala,Kerala,Kollam,Kollam,324150,Agri belt,SR121,KL-East-5,,7436325458,2024-05-09,3500000,60,Watch,erratic,manual code from distributor sheet
CEADLR000181,CEA-76627,New Ganesh Depot,Sowmya Khan,dealer,CEAT Shoppe,,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,294572,Delta,SR037,KA-Central-2,29I0MTREIP5N1Z9,,2018-01-03,500000,21,Active,lost,duplicate name in old ERP
CEADLR000182,CEA-10350,Lucky Hari Tyres,Sanjay Menon,dealer,Fleet dealer,,Tamil Nadu,Tamil Nadu,Salem,Salem,334600,Delta,SR115,TN-South-7,3340RXGM7S6U1Z4,9667496675,2020-10-13,2000000,21,Active,seasonal,
CEADLR000183,CEA-75113,Balaji Prakash Paints,Venkatesh Varma,dealer,Dealer,,Tamil Nadu,Tamil Nadu,Tiruchirappalli,Trichy,338952,Industrial,SR147,TN-West-2,33QDOR4ADOLW1Z8,0,2018-01-26,2000000,15,Active,growing,phone shared by two outlets
CEADLR000184,CEA-68911,Star Rafiq Services,Anand Babu,dealer,Fleet dealer,,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,379029,Rural,SR097,AP-West-5,37LKW6734HUD1Z2,7240426415,2018-03-28,500000,0,Active,declining,duplicate name in old ERP
CEADLR000185,NA,National Manoj Traders,Arun Gowda,dealer,Rural sub dealer,,Telangana,Telangana,Khammam,Khammam,362216,Industrial,SR125,TS-Central-1,36NJ4ZE73NBA1Z5,6942277676,07/02/2025,1200000,45,Watch,erratic,
CEADLR000186,CEA-52618,Prime Lokesh Sales,Bala Shetty,dealer,Fleet dealer,,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,294829,Agri belt,SR049,KA-South-1,29QYYDKU74V21Z1,6392922653,2020-02-11,3500000,60,New,credit_watch,territory changed FY25
CEADLR000187,CEA-11114,Lucky Kavya Mart,Sowmya Iyer,dealer,CEAT Shoppe,,Kerala,Kerala,Thrissur,Thrissur,325713,Coastal,SR065,KL-West-7,32RQFM6UPSB41Z8,6846646143,2018-07-27,5000000,45,Active,lost,territory changed FY25
CEADLR000188,CEA-81690,MURUGAN GANESH CHEMICALS,Irfan Gowda,dealer,Fleet dealer,,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,376615,Industrial,SR067,AP-North-7,37YFPKUZ13P81Z3,8245177198,2018-12-09,5000000,60,Blocked,stable,duplicate name in old ERP
CEADLR000189,CEA-57940,Star Lakshmi Tyres,Venkatesh Kumar,dealer,Rural sub dealer,,Karnataka,Karnataka,Belagavi,Belagavi,295036,Coastal,SR080,KA-North-9,29TZ598N5JAP1Z5,8322552389,2020-11-21,250000,45,Inactive,growing,duplicate name in old ERP
CEADLR000190,CEA-13474,New Hari Enterprises,Kavya Acharya,dealer,Fleet dealer,,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,371401,Highway,SR018,AP-East-9,37GUA42KATB41Z2,8879938563,2020-03-16,3500000,0,Active,stable,territory changed FY25
CEADLR000191,CEA-13029,Shree Venkatesh Tyres,Arun Varma,dealer,CEAT Shoppe,,Telangana,Telangana,Suryapet,Suryapet,368316,Metro,SR130,TS-Central-2,36IVWDPW3RFT1Z1,8634817069,2022-06-27,750000,7,Active,erratic,GST pending
CEADLR000192,CEA-37519,National Senthil Tyres,Arun Nair,dealer,Distributor,,Karnataka,Karnataka,Mysuru,Mysuru,293292,Metro,SR013,KA-West-9,29Z1VXZQNBPM1Z8,6814756077,28/05/2018,7500000,15,Active,stable,territory changed FY25
CEADLR000193,CEA-15852,Vijaya Deepak Associates,Yusuf Menon,dealer,Dealer,,Karnataka,Karnataka,Raichur,Raichur,293505,Hill route,SR138,KA-East-5,29EGEGW0SH701Z6,7797827987,2025-03-15,2000000,60,Inactive,stable,territory changed FY25
CEADLR000194,CEA-47656,Shree Karthik Tyres,Manoj Khan,dealer,Dealer,,Tamil Nadu,Tamil Nadu,Salem,Salem,338224,Hill route,SR031,TN-West-5,33AWNR8MUS8V1Z3,8917314624,2024-11-23,250000,0,Active,stable,duplicate name in old ERP
CEADLR000195,CEA-77922,Vijaya Meena Tyres,Prakash Iyer,dealer,Fleet dealer,,Kerala,Kerala,Kottayam,Kottayam,322588,Rural,SR054,KL-West-2,32LVL2L77RRO1Z8,9405578628,2024-09-13,7500000,7,Active,erratic,phone shared by two outlets
CEADLR000196,CEA-61458,Modern Lakshmi Hardware,Ganesh Gowda,dealer,Fleet dealer,,Telangana,Telangana,Nalgonda,Nalgonda,368973,Metro,SR132,TS-South-6,367HTJE54UC91Z4,7747898058,2022-12-02,750000,21,Inactive,declining,duplicate name in old ERP
CEADLR000197,CEA-24274,Mahalakshmi Yusuf Tyres,Arun Patil,dealer,Dealer,,Karnataka,Karnataka,Tumakuru,Tumakuru,293482,Coastal,SR051,KA-North-9,29RQ0OPIXR1D1Z7,6522277916,2025-10-30,250000,60,Watch,stable,manual code from distributor sheet
CEADLR000198,CEA-26889,Modern Lakshmi Mart Ltd,Prakash Rao,dealer,Dealer,,Telangana,Telangana,Nizamabad,Nizamabad,364186,Hill route,SR043,TS-Central-4,,7494882274,2019-07-25,3500000,21,Active,stable,manual code from distributor sheet
